A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Class
-1.449964,0.528077,0.152063,0.552716,1.061036,-0.358527,-0.661884,1.374553,-0.970894,-0.539677,1.086873,0.239085,0.256598,-0.198177,2
0.687804,0.307682,-0.053074,0.552716,1.93852,1.711628,1.112367,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,3.07427,-0.198177,2
0.687804,-0.945496,-0.480783,0.552716,0.183551,-0.358527,-0.070467,1.374553,1.300011,1.933842,1.086873,0.239085,0.093254,0.386194,2
-1.449964,-0.981374,-0.950546,0.552716,1.061036,-0.358527,-0.38589,-1.508248,1.300011,-0.314812,-0.918321,0.239085,0.326602,-0.048578,2
-1.449964,-0.774647,0.759266,-1.816067,1.93852,-0.358527,0.074627,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.116758,-0.198177,2
0.687804,1.965771,0.955172,0.552716,-1.863913,-1.911143,3.845502,1.374553,1.300011,1.933842,1.086873,0.239085,-0.898473,-0.13974,2
0.687804,1.09017,-0.87362,0.552716,-1.278923,1.711628,0.8758,1.374553,-0.970894,-0.539677,1.086873,0.239085,0.793297,-0.198177,2
0.687804,0.499887,-0.557709,0.552716,0.476046,-0.358527,-0.688695,1.374553,-0.970894,-0.539677,1.086873,0.239085,1.259992,0.931607,2
-1.449964,2.315157,-0.061279,0.552716,1.061036,1.711628,0.257572,1.374553,1.300011,0.809515,-0.918321,0.239085,-0.822635,-0.089094,2
0.687804,-0.717412,1.305955,0.552716,1.93852,1.711628,-0.556218,1.374553,1.300011,-0.314812,-0.918321,0.239085,-0.490114,-0.198177,2
0.687804,-0.169841,-0.053074,0.552716,0.476046,-0.358527,1.664356,1.374553,1.300011,-0.089946,1.086873,0.239085,0.851634,-0.198177,2
0.687804,-1.315384,-0.967982,0.552716,0.183551,-0.358527,-0.688695,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,2
0.687804,0.250447,-0.147437,-1.816067,-1.278923,0.159012,1.979778,1.374553,1.300011,1.034381,1.086873,0.239085,0.064086,-0.198177,2
-1.449964,-0.930973,-0.360778,0.552716,1.061036,-0.358527,-0.649267,1.374553,1.300011,0.134919,-0.918321,0.239085,-0.490114,-0.197008,2
0.687804,1.431868,1.485449,0.552716,-0.108944,-0.358527,4.345446,1.374553,-0.970894,-0.539677,-0.918321,-3.127628,-0.431778,-0.198177,2
0.687804,-0.283456,-0.796693,0.552716,-0.108944,-0.358527,-0.398506,1.374553,1.300011,0.134919,1.086873,0.239085,1.236658,-0.198177,2
0.687804,3.575168,2.664984,0.552716,-1.863913,-1.911143,-0.701312,1.374553,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,0.598979,-0.292058,0.552716,0.476046,-0.358527,0.560378,1.374553,1.300011,2.608438,-0.918321,0.239085,1.16082,0.063621,2
-1.449964,-0.960018,1.075176,0.552716,0.183551,1.711628,-0.38589,1.374553,1.300011,0.359785,-0.918321,0.239085,-0.781799,0.087191,2
0.687804,2.2434,0.467973,0.552716,-0.108944,-0.358527,3.714601,1.374553,1.300011,0.809515,1.086873,0.239085,1.026645,0.061284,2
-1.449964,1.581361,1.596223,0.552716,-0.401439,-0.358527,0.021005,1.374553,1.300011,0.134919,1.086873,0.239085,-0.163428,-0.198177,2
0.687804,-0.767813,1.083382,0.552716,1.93852,-0.358527,-0.688695,1.374553,1.300011,1.484111,-0.918321,0.239085,-0.723462,-0.12104,2
0.687804,0.67757,-0.104358,0.552716,0.183551,0.159012,1.348934,1.374553,1.300011,3.058169,-0.918321,0.239085,-0.390942,0.037519,2
0.687804,0.841585,0.049494,0.552716,1.061036,1.711628,0.8758,1.374553,1.300011,0.809515,1.086873,0.239085,1.668351,-0.198177,2
-1.449964,0.833896,-0.771051,0.552716,-1.278923,0.159012,0.008388,1.374553,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.13974,2
0.687804,-0.532895,-0.857209,0.552716,0.183551,-0.358527,-0.609839,1.374553,1.300011,1.034381,1.086873,0.239085,-0.513449,0.799929,2
-1.449964,-0.781481,0.18591,0.552716,1.061036,-0.358527,0.114055,1.374553,1.300011,1.034381,-0.918321,0.239085,-0.320937,0.436255,2
-1.449964,2.293801,3.331677,0.552716,-1.278923,0.159012,2.452912,1.374553,1.300011,2.383573,-0.918321,0.239085,-1.073483,1.106918,2
0.687804,-0.561085,1.331597,0.552716,0.183551,-0.358527,0.087244,1.374553,1.300011,3.283034,-0.918321,0.239085,0.093254,0.03713,2
0.687804,-0.461139,-0.924904,0.552716,-1.278923,0.159012,-0.701312,1.374553,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,0.720282,0.357199,0.552716,-0.401439,0.159012,0.402666,1.374553,1.300011,-0.314812,-0.918321,0.239085,-1.073483,-0.100782,2
-1.449964,-1.016398,-0.933109,0.552716,1.061036,1.711628,-0.609839,1.374553,1.300011,1.933842,-0.918321,0.239085,-0.606788,-0.178893,2
0.687804,0.905653,0.0577,0.552716,1.061036,1.711628,3.320324,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.536784,-0.198177,2
-1.449964,-0.710578,0.228989,0.552716,1.061036,-0.358527,0.298577,1.374553,1.300011,1.708977,-0.918321,0.239085,-0.373441,-0.150453,2
-1.449964,-0.39707,1.793154,0.552716,1.061036,1.711628,0.8758,1.374553,1.300011,-0.089946,-0.918321,0.239085,-1.073483,0.775775,2
-1.449964,-1.088154,0.980814,0.552716,-0.401439,-0.358527,-0.674501,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.490114,-0.198177,2
-1.449964,1.382322,0.664904,0.552716,0.183551,-0.358527,1.782639,1.374553,1.300011,0.809515,1.086873,0.239085,-1.073483,0.047259,2
-1.449964,1.290063,-0.881825,0.552716,1.646025,1.711628,-0.570412,1.374553,1.300011,1.933842,1.086873,0.239085,1.49334,-0.197008,2
-1.449964,3.417987,-0.976188,0.552716,0.183551,-0.358527,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,3.605799,-0.000085,-0.198177,2
0.687804,1.952103,-0.87362,-1.816067,-0.986428,1.711628,0.547761,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.023419,-0.137013,2
-1.449964,-0.554251,-0.455141,-1.816067,-0.401439,-0.358527,-0.622456,1.374553,-0.970894,-0.539677,1.086873,0.239085,1.084982,-0.198177,2
0.687804,0.09412,0.87004,-1.816067,0.476046,1.711628,0.954656,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.175095,-0.198177,2
0.687804,0.286326,-0.463347,0.552716,0.476046,-0.358527,-0.701312,1.374553,-0.970894,-0.539677,1.086873,0.239085,0.320768,-0.159219,2
-1.449964,-0.639676,-0.87362,0.552716,1.061036,1.711628,-0.307034,1.374553,1.300011,-0.314812,-0.918321,0.239085,-1.073483,-0.066109,2
-1.449964,-0.091251,0.357199,0.552716,0.183551,0.159012,0.560378,1.374553,1.300011,1.034381,1.086873,0.239085,-1.073483,0.398855,2
-1.449964,-1.173579,1.280313,0.552716,1.93852,1.711628,-0.38589,1.374553,1.300011,1.933842,-0.918321,0.239085,-1.073483,0.386194,2
0.687804,2.435606,1.99829,0.552716,-1.863913,-1.911143,4.976291,1.374553,1.300011,2.833304,1.086873,0.239085,-1.073483,-0.003387,2
0.687804,1.375488,-0.916698,0.552716,0.183551,0.159012,4.030024,1.374553,1.300011,3.95763,-0.918321,0.239085,-1.073483,2.723677,2
0.687804,-0.973686,0.177705,0.552716,0.476046,-0.358527,-0.16194,1.374553,-0.970894,-0.539677,-0.918321,-3.127628,-0.373441,-0.198177,2
0.687804,0.008696,2.339842,0.552716,-1.571418,-0.358527,0.244955,1.374553,1.300011,1.484111,-0.918321,0.239085,0.384939,-0.05598,2
-1.449964,-1.123178,0.921324,0.552716,1.061036,-0.358527,-0.319651,1.374553,1.300011,0.359785,-0.918321,0.239085,-0.723462,-0.09299,2
-1.449964,-0.354358,1.99829,0.552716,1.93852,1.711628,0.271766,1.374553,1.300011,-0.314812,-0.918321,0.239085,-0.373441,-0.196034,2
0.687804,-0.119441,0.357199,0.552716,1.646025,-0.358527,0.284383,1.374553,1.300011,1.259246,-0.918321,0.239085,0.851634,0.035572,2
0.687804,-0.824193,-0.865414,-1.816067,1.93852,-0.358527,-0.688695,1.374553,1.300011,-0.314812,1.086873,0.239085,3.826816,-0.186684,2
-1.449964,-0.746456,-0.506425,0.552716,1.061036,1.711628,0.021005,1.374553,1.300011,1.034381,1.086873,0.239085,-0.256767,0.266203,2
0.687804,2.386059,-0.412063,0.552716,0.476046,-0.358527,-0.149323,1.374553,1.300011,0.58465,1.086873,0.239085,-0.723462,-0.186879,2
0.687804,-0.810525,1.280313,0.552716,1.646025,-0.358527,-0.491556,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.490114,-0.198177,2
0.687804,2.777304,3.126541,0.552716,1.93852,1.711628,4.81858,1.374553,1.300011,1.484111,1.086873,0.239085,-1.073483,-0.003387,2
0.687804,-0.319334,-0.668483,0.552716,0.476046,-0.358527,-0.070467,1.374553,1.300011,1.933842,1.086873,0.239085,1.458338,-0.191359,2
0.687804,-0.75329,1.280313,0.552716,1.061036,-0.358527,0.087244,1.374553,1.300011,1.034381,1.086873,0.239085,-0.490114,-0.040591,2
0.687804,0.506721,-0.745409,-1.816067,-1.571418,-0.358527,-0.228178,-1.508248,-0.970894,-0.539677,1.086873,0.239085,1.440837,-0.198177,2
0.687804,-0.162153,-0.68592,0.552716,0.476046,1.711628,-0.464745,1.374553,1.300011,-0.314812,-0.918321,0.239085,0.326602,-0.178698,2
-1.449964,-0.297978,2.100859,-1.816067,0.768541,2.229167,-0.701312,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,2.375392,2
0.687804,0.634857,0.049494,0.552716,1.646025,-0.358527,0.402666,1.374553,1.300011,1.708977,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,0.222257,0.100778,0.552716,0.476046,-0.358527,-0.674501,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.618287,-0.197008,2
-1.449964,-0.511539,-0.976188,0.552716,0.183551,-0.358527,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,3.605799,-0.000085,-0.198177,2
-1.449964,1.816278,2.100859,0.552716,0.183551,-0.358527,1.033511,1.374553,1.300011,2.608438,-0.918321,0.239085,-1.073483,0.230362,2
0.687804,-0.390236,-0.668483,-1.816067,0.476046,-0.358527,-0.583029,1.374553,-0.970894,-0.539677,1.086873,0.239085,0.443276,0.009275,2
0.687804,1.4182,-0.25821,0.552716,-0.401439,-0.358527,0.402666,1.374553,-0.970894,-0.539677,-0.918321,-3.127628,0.268265,-0.198177,2
0.687804,-0.283456,0.0577,-1.816067,0.183551,0.159012,-0.228178,1.374553,1.300011,1.259246,1.086873,0.239085,-0.233432,-0.196813,2
0.687804,2.08024,1.382881,0.552716,-1.863913,-1.911143,0.8758,1.374553,1.300011,0.58465,-0.918321,0.239085,-1.073483,1.525912,2
0.687804,-0.881427,-0.668483,0.552716,0.476046,-0.358527,-0.228178,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.19843,-0.196618,2
-1.449964,-0.924139,1.143897,0.552716,1.646025,1.711628,-0.595645,1.374553,1.300011,-0.314812,1.086873,0.239085,-0.606788,-0.188437,2
0.687804,2.208376,0.767472,0.552716,0.768541,1.711628,1.506645,1.374553,1.300011,0.134919,-0.918321,0.239085,-1.073483,-0.198177,2
0.687804,0.713448,0.297709,0.552716,1.061036,-0.358527,-0.688695,1.374553,1.300011,-0.314812,-0.918321,0.239085,0.093254,-0.13974,2
0.687804,0.713448,-0.865414,-1.816067,-0.401439,-0.358527,-0.543601,1.374553,1.300011,0.134919,-0.918321,0.239085,0.093254,-0.003387,2
0.687804,-0.198031,2.05778,0.552716,-0.401439,-0.358527,0.888417,1.374553,1.300011,0.58465,1.086873,0.239085,-0.093424,-0.198177,2
0.687804,0.64938,-0.642841,0.552716,0.183551,-0.358527,-0.228178,1.374553,1.300011,1.708977,-0.918321,0.239085,0.011583,0.717337,2
0.687804,-0.304812,-0.565915,0.552716,-0.986428,1.711628,0.612422,1.374553,1.300011,-0.089946,1.086873,0.239085,-0.017586,-0.198177,2
0.687804,0.442652,-0.950546,-1.816067,0.183551,-0.358527,-0.228178,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.279933,-0.176165,2
-1.449964,-0.845549,1.382881,-1.816067,-0.693933,-0.876066,-0.701312,1.374553,1.300011,1.933842,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,-0.760124,-0.651046,-1.816067,0.476046,-0.358527,0.271766,1.374553,1.300011,0.809515,-0.918321,0.239085,-0.606788,-0.198177,2
-1.449964,-0.133963,0.108984,0.552716,0.768541,-1.393604,0.008388,1.374553,1.300011,0.58465,1.086873,0.239085,-0.495948,-0.100782,2
0.687804,-0.34069,-0.557709,-1.816067,-0.401439,-0.358527,-0.070467,1.374553,1.300011,0.134919,1.086873,0.239085,1.084982,-0.089094,2
0.687804,1.410512,0.262836,0.552716,-0.986428,-0.358527,-0.688695,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,0.325809,2
0.687804,0.64938,-0.625404,0.552716,1.93852,-0.358527,-0.661884,1.374553,1.300011,0.58465,1.086873,0.239085,1.726688,-0.198177,2
0.687804,-1.152223,0.152063,0.552716,-0.986428,-0.358527,-0.543601,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.606788,-0.198177,2
0.687804,-0.860071,1.382881,0.552716,-1.278923,-0.358527,-0.543601,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.490114,-0.184931,1
0.687804,-0.810525,1.374676,0.552716,-0.986428,-0.358527,-0.201367,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.490114,0.037909,1
0.687804,0.022364,-0.967982,-1.816067,-0.108944,-0.358527,-0.688695,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,1
0.687804,-0.319334,-0.668483,0.552716,0.476046,-0.358527,0.008388,-1.508248,1.300011,-0.314812,1.086873,0.239085,-0.490114,-0.197592,1
0.687804,-0.689222,-0.412063,0.552716,-1.863913,-1.911143,0.718089,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.140093,-0.193307,1
0.687804,-0.710578,1.61366,0.552716,0.183551,-0.358527,-0.661884,-1.508248,1.300011,-0.089946,-0.918321,0.239085,-1.073483,0.883299,1
-1.449964,0.492199,-0.463347,0.552716,-1.278923,1.711628,-0.635073,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.443276,-0.150258,1
-1.449964,-0.760124,-0.907467,0.552716,1.061036,-0.358527,-0.464745,-1.508248,-0.970894,-0.539677,-0.918321,-3.127628,-0.140093,-0.198177,1
0.687804,0.393106,0.152063,0.552716,-1.278923,0.159012,0.8758,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.151591,-0.064356,1
0.687804,-0.503851,-0.522836,-1.816067,-0.401439,-0.358527,0.560378,1.374553,-0.970894,-0.539677,-0.918321,0.239085,0.02325,-0.198177,1
0.687804,0.115477,-0.463347,0.552716,-0.401439,-0.358527,-0.149323,-1.508248,1.300011,-0.089946,1.086873,0.239085,3.126773,-0.198177,1
0.687804,-0.853237,-0.81413,-1.816067,1.646025,-0.358527,-0.491556,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.140093,-0.198177,1
-1.449964,1.175594,-0.771051,0.552716,1.061036,-0.358527,-0.661884,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.460777,-0.198177,1
0.687804,1.730854,-0.557709,-1.816067,-1.863913,-1.911143,-0.228178,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.373441,-0.197982,1
0.687804,1.346443,0.357199,0.552716,0.183551,-0.358527,-0.38589,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.153765,1
0.687804,-0.255266,-0.232568,0.552716,-0.401439,-0.358527,-0.622456,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.490114,-0.198177,1
-1.449964,-0.682388,1.382881,-1.816067,-0.986428,1.711628,0.244955,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.95681,-0.19506,1
-1.449964,0.136833,-0.514631,-1.816067,1.646025,-0.358527,0.402666,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.093254,-0.170711,1
0.687804,-1.237647,-0.301289,0.552716,-1.278923,-0.358527,-0.595645,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.256767,-0.197787,1
-1.449964,-0.824193,1.416729,0.552716,-0.986428,1.711628,-0.674501,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.793297,-0.197203,1
0.687804,0.207735,0.152063,-1.816067,0.183551,-0.358527,-0.228178,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.723462,-0.198177,1
-1.449964,-1.024086,-0.839772,0.552716,0.476046,-0.358527,-0.176134,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.209928,-0.197203,1
0.687804,0.528077,0.459767,0.552716,1.061036,1.711628,2.926046,1.374553,1.300011,1.034381,1.086873,0.239085,0.676623,-0.197203,1
0.687804,-0.461139,-0.804899,0.552716,1.646025,-0.358527,-0.333845,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.490114,-0.198177,1
0.687804,0.29316,-0.463347,0.552716,-1.278923,-0.358527,-0.38589,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.151591,-0.198177,1
0.687804,1.467746,4.42608,-1.816067,-1.863913,-1.911143,-0.701312,1.374553,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.198177,1
0.687804,1.503624,-0.506425,0.552716,-1.863913,-1.911143,-0.609839,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.093254,-0.197592,1
0.687804,-0.667866,-0.891056,-1.816067,0.183551,-0.358527,-0.688695,-1.508248,1.300011,-0.089946,-0.918321,0.239085,-0.326771,-0.197008,1
-1.449964,-0.895949,0.049494,-1.816067,-1.863913,-1.911143,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,1
0.687804,-0.411593,-0.565915,0.552716,-1.571418,-0.358527,-0.464745,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.606788,-0.198177,1
0.687804,-0.924139,0.066931,-1.816067,-0.693933,-0.358527,-0.609839,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.256767,-0.162335,1
0.687804,-1.208603,0.357199,0.552716,-1.278923,-0.358527,-0.661884,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.723462,-0.178698,1
0.687804,-0.831881,-0.660278,0.552716,-0.986428,-0.358527,-0.674501,-1.508248,-0.970894,-0.539677,1.086873,0.239085,1.00331,-0.198177,1
0.687804,-0.653344,-0.856183,-1.816067,1.646025,1.711628,-0.661884,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.326602,-0.197982,1
0.687804,-1.088154,-0.976188,0.552716,1.061036,-0.358527,-0.491556,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.140093,-0.197982,1
0.687804,0.222257,-0.412063,0.552716,-1.278923,0.159012,0.087244,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.279933,-0.159219,1
-1.449964,0.912487,-0.617199,-1.816067,0.183551,-0.358527,-0.701312,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.19843,-0.197982,1
-1.449964,-0.596964,-0.838746,0.552716,-0.401439,1.711628,-0.149323,1.374553,-0.970894,-0.539677,-0.918321,0.239085,1.259992,-0.198177,1
0.687804,-1.037754,0.511051,0.552716,-0.108944,-0.358527,-0.688695,-1.508248,1.300011,-0.314812,-0.918321,0.239085,-0.490114,-0.197982,1
-1.449964,-0.375714,-0.719767,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,1.300011,-0.314812,-0.918321,0.239085,-0.536784,-0.13974,1
0.687804,-0.895949,1.092613,-1.816067,0.768541,1.711628,-0.307034,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.443276,-0.198177,1
-1.449964,0.000154,-0.668483,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,1.300011,-0.089946,1.086873,0.239085,0.093254,-0.177724,1
0.687804,0.991078,-0.514631,0.552716,-1.278923,0.159012,-0.464745,1.374553,-0.970894,-0.539677,-0.918321,0.239085,2.193383,-0.198177,1
0.687804,0.798872,-0.804899,0.552716,-1.863913,-1.911143,-0.701312,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.315104,-0.197982,1
0.687804,-0.304812,-0.360778,0.552716,0.476046,-0.358527,-0.464745,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.676623,-0.185126,1
-1.449964,-0.603798,-0.762846,-1.816067,-1.863913,-1.911143,-0.543601,1.374553,1.300011,0.134919,-0.918321,0.239085,-0.023419,-0.169543,1
0.687804,-1.329906,-0.335136,0.552716,0.476046,-0.358527,-0.674501,-1.508248,1.300011,-0.314812,-0.918321,0.239085,-1.073483,-0.197008,1
0.687804,-1.30855,-0.804899,0.552716,-0.108944,-0.358527,-0.674501,1.374553,-0.970894,-0.539677,-0.918321,-3.127628,0.093254,-0.198177,1
0.687804,-0.774647,1.382881,-1.816067,-0.108944,-0.358527,-0.228178,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-1.073483,0.580984,1
-1.449964,0.030052,-0.335136,0.552716,-1.863913,-1.911143,0.257572,-1.508248,1.300011,-0.089946,1.086873,0.239085,0.093254,-0.197398,1
0.687804,0.001008,-0.822335,-1.816067,-0.401439,-0.358527,0.402666,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.793297,-0.198177,1
0.687804,-0.454305,-0.660278,0.552716,0.476046,-0.358527,-0.661884,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.490114,-0.198177,1
0.687804,0.798872,-0.514631,-1.816067,1.93852,1.711628,2.452912,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.046754,-0.198177,1
0.687804,-0.7251,-0.463347,0.552716,-1.863913,-1.911143,-0.674501,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.490114,0.621501,1
0.687804,0.955199,-0.138205,0.552716,-0.401439,-0.358527,-0.688695,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.443445,-0.178698,1
0.687804,0.342706,-0.822335,0.552716,-0.986428,-0.358527,-0.228178,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.274099,-0.198177,1
0.687804,-0.490183,1.656738,0.552716,1.646025,-0.358527,-0.543601,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.197787,1
0.687804,-0.326168,-0.711562,0.552716,-0.986428,1.711628,-0.622456,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,-0.256767,-0.198177,1
-1.449964,-1.009564,-0.822335,0.552716,0.183551,-0.358527,-0.450551,1.374553,1.300011,0.58465,1.086873,0.239085,-0.256767,-0.197203,1
-1.449964,-0.461139,-0.565915,0.552716,-0.693933,-0.876066,-0.701312,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.536615,-0.197982,1
-1.449964,0.628023,-0.634636,0.552716,-0.401439,-0.358527,-0.622456,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.122209,1
-1.449964,-0.539729,1.793154,-1.816067,-1.863913,-1.911143,-0.070467,-1.508248,1.300011,-0.314812,1.086873,0.239085,0.093254,-0.197982,1
0.687804,0.29316,-0.283852,0.552716,0.183551,1.711628,1.91354,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.198177,1
-1.449964,-1.301716,-0.933109,0.552716,-0.401439,-0.358527,-0.661884,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.093254,-0.197982,1
0.687804,-1.187247,-0.061279,0.552716,0.183551,-0.358527,-0.622456,-1.508248,-0.970894,-0.539677,-0.918321,-3.127628,-0.606788,-0.198177,1
-1.449964,0.791184,-0.25821,0.552716,-1.278923,0.159012,-0.543601,-1.508248,-0.970894,-0.539677,-0.918321,-3.127628,5.693596,-0.198177,1
0.687804,-0.127129,-0.762846,-1.816067,-1.278923,0.159012,-0.543601,1.374553,1.300011,1.708977,1.086873,0.239085,-0.303436,-0.192723,1
-1.449964,1.595883,-0.804899,0.552716,-0.401439,-0.358527,-0.543601,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.326602,-0.175386,1
0.687804,0.207735,0.066931,-1.816067,-1.278923,0.159012,-0.359079,-1.508248,-0.970894,-0.539677,1.086873,0.239085,1.726688,-0.198177,1
-1.449964,-0.917305,0.767472,0.552716,0.183551,-0.358527,-0.649267,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.129805,1
0.687804,-0.041704,-0.343342,0.552716,0.183551,-0.358527,0.087244,-1.508248,1.300011,-0.089946,1.086873,0.239085,-0.140093,-0.19019,1
0.687804,0.955199,-0.360778,0.552716,-1.278923,0.159012,-0.38589,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.159219,1
0.687804,-1.109511,1.134666,0.552716,-1.863913,-1.911143,-0.570412,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.606788,-0.198177,1
-1.449964,-0.255266,-0.206926,0.552716,0.183551,-0.358527,-0.622456,-1.508248,1.300011,-0.314812,1.086873,0.239085,-0.840136,-0.168179,1
0.687804,-1.016398,1.075176,-1.816067,-0.986428,1.711628,-0.437934,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.256767,-0.198177,1
0.687804,0.000154,-0.967982,-1.816067,-1.571418,-0.358527,0.639233,-1.508248,-0.970894,-0.539677,1.086873,0.239085,1.610014,-0.198177,1
0.687804,-0.639676,-0.796693,0.552716,-0.108944,-0.358527,-0.674501,-1.508248,1.300011,0.359785,-0.918321,0.239085,0.408274,0.181664,1
0.687804,-0.503851,-0.309494,0.552716,0.183551,1.711628,0.021005,-1.508248,1.300011,-0.314812,1.086873,0.239085,1.353331,-0.194086,1
0.687804,-0.888261,-0.976188,0.552716,0.183551,-0.358527,-0.543601,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,-1.073483,-0.198177,1
-1.449964,-1.05911,0.134626,0.552716,-1.278923,1.711628,-0.609839,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.606788,-0.103898,1
0.687804,-1.123178,1.160308,-1.816067,-0.401439,-0.358527,-0.661884,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.373441,-0.12513,1
-1.449964,-0.432949,-0.420268,-1.816067,0.183551,-0.358527,-0.674501,-1.508248,-0.970894,-0.539677,-0.918321,-3.127628,-0.606788,-0.198177,1
0.687804,-0.503851,-0.916698,-1.816067,0.183551,-0.358527,-0.228178,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.140093,-0.198177,1
-1.449964,2.222044,-0.565915,0.552716,-1.863913,-1.911143,1.348934,-1.508248,1.300011,-0.314812,-0.918321,0.239085,-1.073483,-0.196229,1
0.687804,-0.354358,1.588017,0.552716,-0.401439,0.159012,-0.622456,-1.508248,-0.970894,-0.539677,1.086873,0.239085,3.126773,-0.198177,1
-1.449964,-1.251315,-0.87362,0.552716,-1.278923,-0.358527,-0.649267,-1.508248,1.300011,0.809515,1.086873,0.239085,0.326602,-0.191359,1
0.687804,-1.137701,-0.94234,0.552716,-1.571418,-0.358527,-0.622456,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,0.55995,-0.198177,1
-1.449964,0.748472,0.690546,-1.816067,-0.986428,-0.358527,-0.649267,-1.508248,1.300011,-0.089946,-0.918321,0.239085,-0.000085,-0.194671,1
